permalink_url,title,message,Primary_Category,Primary_Category_Other,Secondary_Category,Secondary_Category_Other,Video_Type,voice_first_3_seconds,visual_first_3_seconds,visual_first_3_seconds_Other,background_music_type_first_3_seconds,thumbnail,thumbnail_Sentiment,thumbnail_famous_personality_name,thumbnail_famous_personality_profession
https://www.facebook.com/NEWJplus/videos/1198241777199011/,"Hathras, The Land Of Many Greats",हाथरस की भूमि ने दिए भारत को कई लाल - एक थे स्वामी श्रद्धानंद और दूसरे थे कवि बेमिसाल,Judiciary & Crime,,"Protests/Rallies,Crime",,Shocking/Surprising,Crowd,Crowd,,No Music,Commoner,Neutral,,
https://www.facebook.com/NEWJplus/videos/1199443683775994/,Royal Enfield: The Bike For The Royal Indian,"कैसे राजपथ पर शान की सवारी करती है रॉयल एनफील्ड? देखिए कहानी दमदार बाइक्स की

Royal Enfield",Others,,"Tourism,Other",Advertisment(Bike),Informative,text only(to),other,,Relevant,Object,Neutral,,
https://www.facebook.com/NEWJplus/videos/1199985513682709/,Remembering The Music Maestro RD Burman On His Birth Anniversary,9 साल की उम्रमें गाना बनाने वाले बॉलीवुड के महान म्यूजिक डायरेक्टर आर डी बर्मन का आज है जन्मदिन,Entertainment,,"Famous Personality,Music,Bollywood",,"Profile,Inspiring",voice of famous personality(fpv),famous personality (fp),,Relevant,Famous Personality,Happy,RD Burman,Artists
https://www.facebook.com/NEWJplus/videos/1205667363133233/,"FATF Tightens Its Grip On Pakistan, As Pakistan Fails Combat Terrorism","एफटीएफ ने फिर कसी पाकिस्तान की नकेल, आतंक फैलाने, आतंकियों को मदद करने की पाकिस्तान की खुली पोल",Politics,,Political,,Explainer,text only(to),famous personality (fp),,Relevant,Famous Personality,Neutral,Imran Khan,Politics
https://www.facebook.com/NEWJplus/videos/1214837188854825/,Chal Ab Fake Mat : Reality Behind Shabana Azmi's Viral Twitter Post,चल अब Fake मत - ट्विटर पर शबाना आजमी द्वारा शेयर की गई इस फोटो की क्या है सच्चाई?,Global News,,"Political,Internet Sensation",,Controversial,voice_over(vo),commoner (np),,Neutral,Famous Personality,Happy,Shabana Azm,Artists
https://www.facebook.com/NEWJplus/videos/1216531962020259/,Saree : The Never Fading Fashion Of India,"साड़ी - जो दुनियाभर में भारतीय फैशन की है पहचान, आप भी दे सकतीं हैं इन्हें अपने घर में स्थान

https://tracking.vcommission.com/SHIhy",Others,,Other,Advertisment(Saree),Explainer,text only(to),commoner (np),,Relevant,Object,Neutral,,
https://www.facebook.com/NEWJplus/videos/1224293354589817/,Know The Special Relationship Between Ganeshotsav And Dhol-Tasha And How These Dhol-Tasha Pathaks Started?,जानिए गणेशोत्सव और ढोल-ताशे के बीच क्या है खास रिश्ता और कैसे इन ढोल-ताशा पथकों की हुई थी शुरूआत?,Religion,,"Spiritual,Religion",,"General,Entertaining",text only(to),Crowd,,Relevant,Crowd,Happy,,
https://www.facebook.com/NEWJplus/videos/1230776820610810/,"Remembering APJ Abdul Kalam, The People's President",पुण्यतिथि विशेष- क्या है कलाम साहब की पूरी कहानी?,Others,,"Famous Personality,Statement/Speech,Person Specific",,"Inspiring,Interview",text only(to),other,Text,Relevant,Famous Personality,Happy,A P J Abdul Kalam,Scientists
https://www.facebook.com/NEWJplus/videos/1234805606884642/,"Shoe Seller's Daughter Scores 97% In Class 12 Exams, CM Shivraj Singh Chouhan Applauds And Assures Future Assistance","सड़क किनारे फुटवियर बेचने वाले पिता की बेटी ने 12वीं में हासिल किए 97 प्रतिशत अंक, सीएम शिवराज सिंह चौहान ने हर मदद का किया ऐलान",Education,,"Person Specific,Award/Achievement",,Inspiring,text only(to),commoner (np),,Relevant,Commoner,Happy,,
https://www.facebook.com/NEWJplus/videos/1239479779742702/,Phoolan Devi : The Story Of A Rape Survivor,"फूलन देवी - एक रेप के बाद जिसने उठाई बंदूक, वो औरत जो कमजोर ना पड़ी बल्कि अपना बदला लेकर ही मानी",Lifestyle,,"Person Specific,Famous Personality",,"Emotional,Profile",voice of famous personality(fpv),famous personality (fp),,No Music,Famous Personality,Happy,Phoolan Devi,Politics
https://www.facebook.com/NEWJplus/videos/1242450986087619/,#Throwback To When Fans Chanted 'Maa Tujhe Salaam',"#Throwback - जब स्टेडियम में मौजूद हजारों दर्शकों ने एक साथ गाया मां तुझे सलाम

Virat Kohli | Indian Cricket Team",Sports & Games,,"Music,Internet Sensation",,General,Crowd,Crowd,,Relevant,Crowd,Happy,,
https://www.facebook.com/NEWJplus/videos/1244794895901211/,"Meet The Man With A Dual Voice, Sairam Iyer","अपनी आवाज से अच्छे-अच्छों को हैरान कर देने वाले ये हैं साईराम अय्यर, दो आवाजों के साथ-साथ कई भाषाओं में गाते हैं गाना",Entertainment,,"Music,X-Factor,Person Specific",,"Inspiring,Entertaining",voice of famous personality(fpv),famous personality (fp),,No Music,Famous Personality,Happy,Sairam Iyer,Artists
https://www.facebook.com/NEWJplus/videos/1247577572266984/,"Safety First! Masked Men Enter Jewellery Store, Sanitise Hands And Loot It, All In 40 Seconds","40 सेंकेड में लुटेरों ने हाथ साफ कर साफ कर दी पूरी दुकान

UP Police",Judiciary & Crime,,"Crime,Internet Sensation",,Shocking/Surprising,text only(to),commoner (np),,Relevant,Commoner,Neutral,,
https://www.facebook.com/NEWJplus/videos/1248344365499916/,A Doctor Son Talks To His Mother On The Prospects For Coronavirus Vaccines,सुनिए एक डॉक्टर बेटे और उनकी मां के बीच हुई कोरोना की चिंता पर अनोखी बातचीत,Others,,"Health,Awareness,Crisis",,"Informative,Explainer",commoner voice(optv),commoner (np),,No Music,Commoner,Sad,,
https://www.facebook.com/NEWJplus/videos/1250584935282662/,LIVE: PM Modi's remarks on election of Shri Harivansh Narayan Singh as Deputy Chairman of Rajya Sabha,राज्यसभा से प्रधानमंत्री नरेंद्र मोदी LIVE,Government,,"Statement/Speech,Famous Personality",,Explainer,Other,other,Blank Screen,No Music,Famous Personality,Neutral,Narendra Modi,Politics
https://www.facebook.com/NEWJplus/videos/1255475364808786/,"Pakistan Treats Us Like Animals', PoK Activist Breaks Down At UNHRC Meeting","संयुक्त राष्ट्र मानवाधिकार परिषद में चौतरफा घिरा पाकिस्तान, पीओके के मानवाधिकार कार्यकर्ताओं ने भी खोला पाक का काला चिट्ठा",Global News,,Political,,Concerning,voice of famous personality(fpv),famous personality (fp),,No Music,Commoner,Action,,
https://www.facebook.com/NEWJplus/videos/1263688063997552/,Watch How Indian Standard Time Is Fixed In Mirzapur?,"मिर्जापुर देखने में वक्त बिता रहे हैं? तो ये भी देखिए और जानिए कैसे मिर्जापुर से तय होता है भारत का वक्त

MirzapurAmazon",History,,"Facts,History",,"Informative,Explainer",voice_over(vo),other,Map,Low,Other,Neutral,,
https://www.facebook.com/NEWJplus/videos/1266815503488852/,Bihar's Laungi Bhuiyan Worked Hard For 30 Years To Dig A 3 Km Long Canal,"मिलिए बिहार के दूसरे दशरथ मांझी लौंगी भुइयां से, जिन्होंने अपनी जिदंगी के 30 साल एक नहर खोदने में लगा दिए. जानिए क्यों?",Others,,"Person Specific,Conservation",,"Shocking/Surprising,Inspiring",text only(to),commoner (np),,No Music,Commoner,Happy,,
https://www.facebook.com/NEWJplus/videos/1277026512655994/,The Manifestation Of The Shivlinga,जानिए भगवान शिव को क्यों होना पड़ा शिवलिंग के रूप में प्रकट,Religion,,"Spiritual,Religion",,Explainer,voice_over(vo),famous personality (fp),,Low,Famous Personality,Action,Mahadev,Spritiual
https://www.facebook.com/NEWJplus/videos/1277135902651112/,"Pakistan Admits Role In Pulwama, Cabinet Minister Fawad Chaudhry Describes Attack As A Great Achievement Of Imran Govt","पाकिस्तान ने खुद खोली अपनी पोल, संसद में बयान दे रहे मंत्री ने कहा पुलवामा हमारी कौम की कामयाबी है। हिंदुस्तान के अंदर हमने घुस कर मारा है",Judiciary & Crime,,"Crime,Statement/Speech",,"Explainer,Shocking/Surprising",voice of famous personality(fpv),famous personality (fp),,Low,Famous Personality,Anger,Fawad Chaudhry,Politics
